-1.600000000000000033e-02
9.167999999999999483e-01
9.312000000000000277e-01
9.367999999999999661e-01
9.264000000000000012e-01
9.272000000000000242e-01
9.312000000000000277e-01
9.207999999999999519e-01
9.392000000000000348e-01
9.287999999999999590e-01
9.320000000000000506e-01
9.304000000000000048e-01
9.295999999999999819e-01
9.200000000000000400e-01
9.320000000000000506e-01
9.287999999999999590e-01
9.304000000000000048e-01
9.255999999999999783e-01
9.223999999999999977e-01
9.472000000000000419e-01
9.223999999999999977e-01
9.392000000000000348e-01
9.215999999999999748e-01
9.232000000000000206e-01
9.287999999999999590e-01
9.384000000000000119e-01
9.247999999999999554e-01
9.255999999999999783e-01
9.304000000000000048e-01
9.320000000000000506e-01
9.352000000000000313e-01
9.287999999999999590e-01
9.295999999999999819e-01
9.272000000000000242e-01
9.272000000000000242e-01
9.399999999999999467e-01
9.255999999999999783e-01
9.335999999999999854e-01
9.375999999999999890e-01
9.255999999999999783e-01
9.335999999999999854e-01
9.407999999999999696e-01
9.384000000000000119e-01
9.335999999999999854e-01
9.327999999999999625e-01
9.280000000000000471e-01
9.280000000000000471e-01
9.255999999999999783e-01
9.247999999999999554e-01
9.264000000000000012e-01
9.320000000000000506e-01
9.272000000000000242e-01
9.295999999999999819e-01
9.320000000000000506e-01
9.384000000000000119e-01
9.183999999999999941e-01
9.255999999999999783e-01
9.327999999999999625e-01
9.264000000000000012e-01
9.264000000000000012e-01
9.232000000000000206e-01
9.392000000000000348e-01
9.335999999999999854e-01
9.367999999999999661e-01
9.255999999999999783e-01
9.335999999999999854e-01
9.312000000000000277e-01
9.304000000000000048e-01
9.255999999999999783e-01
9.352000000000000313e-01
9.367999999999999661e-01
9.200000000000000400e-01
9.335999999999999854e-01
9.424000000000000155e-01
9.344000000000000083e-01
9.304000000000000048e-01
9.280000000000000471e-01
9.415999999999999925e-01
9.232000000000000206e-01
9.367999999999999661e-01
9.264000000000000012e-01
9.272000000000000242e-01
9.360000000000000542e-01
9.335999999999999854e-01
9.280000000000000471e-01
9.327999999999999625e-01
9.304000000000000048e-01
9.360000000000000542e-01
9.312000000000000277e-01
9.327999999999999625e-01
9.327999999999999625e-01
9.384000000000000119e-01
9.352000000000000313e-01
9.280000000000000471e-01
9.207999999999999519e-01
9.335999999999999854e-01
9.335999999999999854e-01
9.312000000000000277e-01
9.127999999999999448e-01
9.295999999999999819e-01
